uid,event,ioi,period,pulses
f477b9aa-0,15,2,16,4
f477b9aa-0,16,2,16,4
f477b9aa-0,17,2,16,4
f477b9aa-0,18,2,16,4
f477b9aa-0,19,2,16,4
f477b9aa-0,20,2,16,4
f477b9aa-0,21,2,16,4
f477b9aa-0,22,1,16,4
f477b9aa-0,23,1,16,4
f477b9aa-0,24,2,16,4
f477b9aa-0,25,2,16,4
f477b9aa-0,26,2,16,4
f477b9aa-0,27,2,16,4
f477b9aa-0,28,2,16,4
18973620-0,0,2,16,4
18973620-0,1,2,16,4
18973620-0,2,2,16,4
18973620-0,3,2,16,4
18973620-0,4,2,16,4
18973620-0,5,2,16,4
18973620-0,6,2,16,4
18973620-0,7,2,16,4
18973620-0,8,2,16,4
18973620-0,9,2,16,4
18973620-0,10,2,16,4
18973620-0,11,2,16,4
18973620-0,12,2,16,4
18973620-0,13,2,16,4
18973620-0,14,2,16,4
18973620-0,15,2,16,4
18973620-0,16,2,16,4
18973620-0,17,2,16,4
18973620-0,18,2,16,4
18973620-0,19,2,16,4
18973620-0,20,2,16,4
18973620-0,21,2,16,4
18973620-0,22,1,16,4
18973620-0,23,1,16,4
18973620-0,24,2,16,4
18973620-0,25,2,16,4
18973620-0,26,2,16,4
18973620-0,27,2,16,4
18973620-0,28,2,16,4
28a37389-0,0,4,16,4
28a37389-0,1,4,16,4
28a37389-0,2,4,16,4
28a37389-0,3,4,16,4
28a37389-0,4,4,16,4
28a37389-0,5,4,16,4
28a37389-0,6,4,16,4
28a37389-0,7,4,16,4
28a37389-0,8,4,16,4
28a37389-0,9,2,16,4
28a37389-0,10,2,16,4
28a37389-0,11,4,16,4
28a37389-0,12,2,16,4
28a37389-0,13,2,16,4
28a37389-0,14,4,16,4
28a37389-0,15,12,16,4
28a37389-0,16,4,16,4
28a37389-0,17,4,16,4
28a37389-0,18,4,16,4
28a37389-0,19,4,16,4
28a37389-0,20,4,16,4
28a37389-0,21,4,16,4
28a37389-0,22,4,16,4
28a37389-0,23,4,16,4
28a37389-0,24,4,16,4
28a37389-0,25,2,16,4
28a37389-0,26,2,16,4
28a37389-0,27,4,16,4
28a37389-0,28,2,16,4
cae4dda5-0,0,4,12,6
cae4dda5-0,1,2,12,6
cae4dda5-0,2,4,12,6
cae4dda5-0,3,2,12,6
cae4dda5-0,4,4,12,6
cae4dda5-0,5,2,12,6
cae4dda5-0,6,6,12,6
cae4dda5-0,7,4,12,6
cae4dda5-0,8,2,12,6
cae4dda5-0,9,4,12,6
cae4dda5-0,10,2,12,6
cae4dda5-0,11,2,12,6
cae4dda5-0,12,2,12,6
cae4dda5-0,13,2,12,6
cae4dda5-0,14,6,12,6
cae4dda5-0,15,4,12,6
cae4dda5-0,16,2,12,6
cae4dda5-0,17,2,12,6
cae4dda5-0,18,2,12,6
cae4dda5-0,19,2,12,6
cae4dda5-0,20,6,12,6
cae4dda5-0,21,4,12,6
cae4dda5-0,22,2,12,6
cae4dda5-0,23,4,12,6
cae4dda5-0,24,2,12,6
cae4dda5-0,25,2,12,6
cae4dda5-0,26,2,12,6
cae4dda5-0,27,2,12,6
cae4dda5-0,28,6,12,6
faabf650-0,0,4,12,6
faabf650-0,1,2,12,6
faabf650-0,2,4,12,6
faabf650-0,3,2,12,6
faabf650-0,4,4,12,6
faabf650-0,5,2,12,6
faabf650-0,6,6,12,6
faabf650-0,7,4,12,6
faabf650-0,8,2,12,6
faabf650-0,9,6,12,6
faabf650-0,10,4,12,6
faabf650-0,11,2,12,6
faabf650-0,12,6,12,6
faabf650-0,13,4,12,6
faabf650-0,14,2,12,6
faabf650-0,15,4,12,6
faabf650-0,16,2,12,6
faabf650-0,17,6,12,6
faabf650-0,18,6,12,6
faabf650-0,19,12,12,6
faabf650-0,20,4,12,6
faabf650-0,21,2,12,6
faabf650-0,22,4,12,6
faabf650-0,23,2,12,6
faabf650-0,24,4,12,6
faabf650-0,25,2,12,6
faabf650-0,26,6,12,6
faabf650-0,27,4,12,6
faabf650-0,28,2,12,6
439ec7-0,0,8,12,3
439ec7-0,1,4,12,3
439ec7-0,2,8,12,3
439ec7-0,3,4,12,3
439ec7-0,4,4,12,3
439ec7-0,5,4,12,3
439ec7-0,6,4,12,3
439ec7-0,7,4,12,3
439ec7-0,8,4,12,3
439ec7-0,9,4,12,3
439ec7-0,10,4,12,3
439ec7-0,11,6,12,3
439ec7-0,12,2,12,3
439ec7-0,13,8,12,3
439ec7-0,14,4,12,3
439ec7-0,15,6,12,3
439ec7-0,16,2,12,3
439ec7-0,17,4,12,3
439ec7-0,18,12,12,3
439ec7-0,19,8,12,3
439ec7-0,20,4,12,3
439ec7-0,21,8,12,3
439ec7-0,22,4,12,3
439ec7-0,23,4,12,3
439ec7-0,24,4,12,3
439ec7-0,25,4,12,3
439ec7-0,26,4,12,3
439ec7-0,27,4,12,3
439ec7-0,28,4,12,3
a645ab81-2,0,2,12,6
a645ab81-2,1,2,12,6
a645ab81-2,2,2,12,6
a645ab81-2,3,4,12,6
a645ab81-2,4,2,12,6
a645ab81-2,5,6,12,6
a645ab81-2,6,6,12,6
a645ab81-2,7,6,12,6
a645ab81-2,8,2,12,6
a645ab81-2,9,2,12,6
a645ab81-2,10,2,12,6
a645ab81-2,11,2,12,6
a645ab81-2,12,2,12,6
a645ab81-2,13,2,12,6
a645ab81-2,14,4,12,6
a645ab81-2,15,2,12,6
a645ab81-2,16,4,12,6
a645ab81-2,17,2,12,6
a645ab81-2,18,6,12,6
a645ab81-2,19,4,12,6
a645ab81-2,20,2,12,6
a645ab81-2,21,4,12,6
a645ab81-2,22,2,12,6
a645ab81-2,23,6,12,6
a645ab81-2,24,4,12,6
a645ab81-2,25,2,12,6
a645ab81-2,26,4,12,6
a645ab81-2,27,2,12,6
a645ab81-2,28,4,12,6
5cb68ad6-0,0,4,16,4
5cb68ad6-0,1,3,16,4
5cb68ad6-0,2,1,16,4
5cb68ad6-0,3,6,16,4
5cb68ad6-0,4,2,16,4
5cb68ad6-0,5,3,16,4
5cb68ad6-0,6,1,16,4
5cb68ad6-0,7,3,16,4
5cb68ad6-0,8,1,16,4
5cb68ad6-0,9,4,16,4
5cb68ad6-0,10,4,16,4
5cb68ad6-0,11,4,16,4
5cb68ad6-0,12,3,16,4
5cb68ad6-0,13,1,16,4
5cb68ad6-0,14,6,16,4
5cb68ad6-0,15,2,16,4
5cb68ad6-0,16,3,16,4
5cb68ad6-0,17,1,16,4
5cb68ad6-0,18,3,16,4
5cb68ad6-0,19,1,16,4
5cb68ad6-0,20,4,16,4
5cb68ad6-0,21,2,16,4
5cb68ad6-0,22,2,16,4
5cb68ad6-0,23,4,16,4
5cb68ad6-0,24,4,16,4
5cb68ad6-0,25,3,16,4
5cb68ad6-0,26,1,16,4
5cb68ad6-0,27,3,16,4
5cb68ad6-0,28,1,16,4
d32a1bf-0,0,2,16,4
d32a1bf-0,1,2,16,4
d32a1bf-0,2,6,16,4
d32a1bf-0,3,2,16,4
d32a1bf-0,4,4,16,4
d32a1bf-0,5,4,16,4
d32a1bf-0,6,6,16,4
d32a1bf-0,7,2,16,4
d32a1bf-0,8,4,16,4
d32a1bf-0,9,2,16,4
d32a1bf-0,10,2,16,4
d32a1bf-0,11,4,16,4
d32a1bf-0,12,4,16,4
d32a1bf-0,13,2,16,4
d32a1bf-0,14,2,16,4
d32a1bf-0,15,2,16,4
d32a1bf-0,16,2,16,4
d32a1bf-0,17,10,16,4
d32a1bf-0,18,2,16,4
d32a1bf-0,19,2,16,4
d32a1bf-0,20,2,16,4
d32a1bf-0,21,4,16,4
d32a1bf-0,22,3,16,4
d32a1bf-0,23,1,16,4
d32a1bf-0,24,2,16,4
d32a1bf-0,25,2,16,4
d32a1bf-0,26,2,16,4
d32a1bf-0,27,2,16,4
d32a1bf-0,28,6,16,4
d873156a-0,0,4,12,3
d873156a-0,1,4,12,3
d873156a-0,2,4,12,3
d873156a-0,3,4,12,3
d873156a-0,4,6,12,3
d873156a-0,5,2,12,3
d873156a-0,6,4,12,3
d873156a-0,7,12,12,3
d873156a-0,8,8,12,3
d873156a-0,9,4,12,3
d873156a-0,10,4,12,3
d873156a-0,11,4,12,3
d873156a-0,12,2,12,3
d873156a-0,13,2,12,3
d873156a-0,14,4,12,3
d873156a-0,15,4,12,3
d873156a-0,16,4,12,3
d873156a-0,17,8,12,3
d873156a-0,18,2,12,3
d873156a-0,19,2,12,3
d873156a-0,20,4,12,3
d873156a-0,21,4,12,3
d873156a-0,22,4,12,3
d873156a-0,23,6,12,3
d873156a-0,24,2,12,3
d873156a-0,25,4,12,3
d873156a-0,26,12,12,3
d873156a-0,27,8,12,3
d873156a-0,28,4,12,3
9d669a0-0,0,4,16,4
9d669a0-0,1,2,16,4
9d669a0-0,2,2,16,4
9d669a0-0,3,4,16,4
9d669a0-0,4,4,16,4
9d669a0-0,5,4,16,4
9d669a0-0,6,2,16,4
9d669a0-0,7,2,16,4
9d669a0-0,8,2,16,4
9d669a0-0,9,2,16,4
9d669a0-0,10,4,16,4
9d669a0-0,11,4,16,4
9d669a0-0,12,2,16,4
9d669a0-0,13,2,16,4
9d669a0-0,14,4,16,4
9d669a0-0,15,4,16,4
9d669a0-0,16,4,16,4
9d669a0-0,17,4,16,4
9d669a0-0,18,8,16,4
9d669a0-0,19,4,16,4
9d669a0-0,20,2,16,4
9d669a0-0,21,2,16,4
9d669a0-0,22,4,16,4
9d669a0-0,23,4,16,4
9d669a0-0,24,4,16,4
9d669a0-0,25,4,16,4
9d669a0-0,26,2,16,4
9d669a0-0,27,1,16,4
9d669a0-0,28,1,16,4
15f49eee-0,0,2,16,4
15f49eee-0,1,2,16,4
15f49eee-0,2,2,16,4
15f49eee-0,3,2,16,4
15f49eee-0,4,2,16,4
15f49eee-0,5,2,16,4
15f49eee-0,6,2,16,4
15f49eee-0,7,2,16,4
15f49eee-0,8,2,16,4
15f49eee-0,9,2,16,4
15f49eee-0,10,4,16,4
15f49eee-0,11,2,16,4
15f49eee-0,12,2,16,4
15f49eee-0,13,2,16,4
15f49eee-0,14,2,16,4
15f49eee-0,15,4,16,4
15f49eee-0,16,2,16,4
15f49eee-0,17,2,16,4
15f49eee-0,18,4,16,4
15f49eee-0,19,4,16,4
15f49eee-0,20,2,16,4
15f49eee-0,21,2,16,4
15f49eee-0,22,4,16,4
15f49eee-0,23,2,16,4
15f49eee-0,24,2,16,4
15f49eee-0,25,4,16,4
15f49eee-0,26,4,16,4
15f49eee-0,27,2,16,4
15f49eee-0,28,2,16,4
3b339370-0,0,2,16,4
3b339370-0,1,2,16,4
3b339370-0,2,2,16,4
3b339370-0,3,2,16,4
3b339370-0,4,2,16,4
3b339370-0,5,2,16,4
3b339370-0,6,4,16,4
3b339370-0,7,2,16,4
3b339370-0,8,2,16,4
3b339370-0,9,2,16,4
3b339370-0,10,2,16,4
3b339370-0,11,2,16,4
3b339370-0,12,2,16,4
3b339370-0,13,4,16,4
3b339370-0,14,2,16,4
3b339370-0,15,2,16,4
3b339370-0,16,2,16,4
3b339370-0,17,2,16,4
3b339370-0,18,2,16,4
3b339370-0,19,2,16,4
3b339370-0,20,4,16,4
3b339370-0,21,2,16,4
3b339370-0,22,2,16,4
3b339370-0,23,2,16,4
3b339370-0,24,2,16,4
3b339370-0,25,8,16,4
3b339370-0,26,6,16,4
3b339370-0,27,2,16,4
3b339370-0,28,3,16,4
8ed0bcd-0,0,2,16,4
8ed0bcd-0,1,2,16,4
8ed0bcd-0,2,4,16,4
8ed0bcd-0,3,4,16,4
8ed0bcd-0,4,4,16,4
8ed0bcd-0,5,4,16,4
8ed0bcd-0,6,4,16,4
8ed0bcd-0,7,4,16,4
8ed0bcd-0,8,4,16,4
8ed0bcd-0,9,2,16,4
8ed0bcd-0,10,2,16,4
8ed0bcd-0,11,4,16,4
8ed0bcd-0,12,4,16,4
8ed0bcd-0,13,4,16,4
8ed0bcd-0,14,4,16,4
8ed0bcd-0,15,12,16,4
8ed0bcd-0,16,2,16,4
8ed0bcd-0,17,2,16,4
8ed0bcd-0,18,4,16,4
8ed0bcd-0,19,4,16,4
8ed0bcd-0,20,4,16,4
8ed0bcd-0,21,4,16,4
8ed0bcd-0,22,4,16,4
8ed0bcd-0,23,4,16,4
8ed0bcd-0,24,4,16,4
8ed0bcd-0,25,2,16,4
8ed0bcd-0,26,2,16,4
8ed0bcd-0,27,4,16,4
8ed0bcd-0,28,4,16,4
4cf6ac1-2,0,4,12,3
4cf6ac1-2,1,4,12,3
4cf6ac1-2,2,3,12,3
4cf6ac1-2,3,1,12,3
4cf6ac1-2,4,6,12,3
4cf6ac1-2,5,2,12,3
4cf6ac1-2,6,2,12,3
4cf6ac1-2,7,2,12,3
4cf6ac1-2,8,6,12,3
4cf6ac1-2,9,2,12,3
4cf6ac1-2,10,2,12,3
4cf6ac1-2,11,2,12,3
4cf6ac1-2,12,6,12,3
4cf6ac1-2,13,2,12,3
4cf6ac1-2,14,2,12,3
4cf6ac1-2,15,2,12,3
4cf6ac1-2,16,6,12,3
4cf6ac1-2,17,2,12,3
4cf6ac1-2,18,2,12,3
4cf6ac1-2,19,2,12,3
4cf6ac1-2,20,6,12,3
4cf6ac1-2,21,2,12,3
4cf6ac1-2,22,2,12,3
4cf6ac1-2,23,2,12,3
4cf6ac1-2,24,4,12,3
4cf6ac1-2,25,4,12,3
4cf6ac1-2,26,3,12,3
4cf6ac1-2,27,1,12,3
4cf6ac1-2,28,6,12,3
6795d277-0,0,3,12,3
6795d277-0,1,1,12,3
6795d277-0,2,6,12,3
6795d277-0,3,2,12,3
6795d277-0,4,2,12,3
6795d277-0,5,2,12,3
6795d277-0,6,2,12,3
6795d277-0,7,2,12,3
6795d277-0,8,4,12,3
6795d277-0,9,3,12,3
6795d277-0,10,1,12,3
6795d277-0,11,6,12,3
6795d277-0,12,2,12,3
6795d277-0,13,2,12,3
6795d277-0,14,2,12,3
6795d277-0,15,8,12,3
6795d277-0,16,3,12,3
6795d277-0,17,1,12,3
6795d277-0,18,6,12,3
6795d277-0,19,2,12,3
6795d277-0,20,2,12,3
6795d277-0,21,2,12,3
6795d277-0,22,2,12,3
6795d277-0,23,2,12,3
6795d277-0,24,4,12,3
6795d277-0,25,3,12,3
6795d277-0,26,1,12,3
6795d277-0,27,6,12,3
6795d277-0,28,2,12,3
6795d277-1,0,6,16,4
6795d277-1,1,2,16,4
6795d277-1,2,2,16,4
6795d277-1,3,2,16,4
6795d277-1,4,2,16,4
6795d277-1,5,2,16,4
6795d277-1,6,4,16,4
6795d277-1,7,12,16,4
6795d277-1,8,6,16,4
6795d277-1,9,2,16,4
6795d277-1,10,2,16,4
6795d277-1,11,2,16,4
6795d277-1,12,2,16,4
6795d277-1,13,2,16,4
6795d277-1,14,16,16,4
6795d277-1,15,6,16,4
6795d277-1,16,2,16,4
6795d277-1,17,2,16,4
6795d277-1,18,2,16,4
6795d277-1,19,3,16,4
6795d277-1,20,1,16,4
6795d277-1,21,4,16,4
6795d277-1,22,8,16,4
6795d277-1,23,4,16,4
6795d277-1,24,6,16,4
6795d277-1,25,2,16,4
6795d277-1,26,3,16,4
6795d277-1,27,1,16,4
6795d277-1,28,2,16,4
399ff2fc-0,0,2,12,6
399ff2fc-0,1,2,12,6
399ff2fc-0,2,2,12,6
399ff2fc-0,3,4,12,6
399ff2fc-0,4,2,12,6
399ff2fc-0,5,4,12,6
399ff2fc-0,6,2,12,6
399ff2fc-0,7,4,12,6
399ff2fc-0,8,2,12,6
399ff2fc-0,9,4,12,6
399ff2fc-0,10,2,12,6
399ff2fc-0,11,4,12,6
399ff2fc-0,12,2,12,6
399ff2fc-0,13,4,12,6
399ff2fc-0,14,2,12,6
399ff2fc-0,15,6,12,6
399ff2fc-0,16,4,12,6
399ff2fc-0,17,2,12,6
399ff2fc-0,18,4,12,6
399ff2fc-0,19,2,12,6
399ff2fc-0,20,4,12,6
399ff2fc-0,21,2,12,6
399ff2fc-0,22,4,12,6
399ff2fc-0,23,2,12,6
399ff2fc-0,24,2,12,6
399ff2fc-0,25,2,12,6
399ff2fc-0,26,2,12,6
399ff2fc-0,27,4,12,6
399ff2fc-0,28,2,12,6
ef72f264-0,0,4,16,4
ef72f264-0,1,2,16,4
ef72f264-0,2,2,16,4
ef72f264-0,3,2,16,4
ef72f264-0,4,2,16,4
ef72f264-0,5,4,16,4
ef72f264-0,6,4,16,4
ef72f264-0,7,8,16,4
ef72f264-0,8,4,16,4
ef72f264-0,9,4,16,4
ef72f264-0,10,4,16,4
ef72f264-0,11,2,16,4
ef72f264-0,12,2,16,4
ef72f264-0,13,4,16,4
ef72f264-0,14,4,16,4
ef72f264-0,15,12,16,4
ef72f264-0,16,4,16,4
ef72f264-0,17,2,16,4
ef72f264-0,18,2,16,4
ef72f264-0,19,2,16,4
ef72f264-0,20,2,16,4
ef72f264-0,21,4,16,4
ef72f264-0,22,4,16,4
ef72f264-0,23,8,16,4
ef72f264-0,24,4,16,4
ef72f264-0,25,4,16,4
ef72f264-0,26,4,16,4
ef72f264-0,27,2,16,4
ef72f264-0,28,2,16,4
36583085-0,0,4,16,4
36583085-0,1,2,16,4
36583085-0,2,2,16,4
36583085-0,3,6,16,4
36583085-0,4,2,16,4
36583085-0,5,2,16,4
36583085-0,6,2,16,4
36583085-0,7,4,16,4
36583085-0,8,8,16,4
36583085-0,9,4,16,4
36583085-0,10,2,16,4
36583085-0,11,2,16,4
36583085-0,12,6,16,4
36583085-0,13,2,16,4
36583085-0,14,2,16,4
36583085-0,15,2,16,4
36583085-0,16,12,16,4
36583085-0,17,4,16,4
36583085-0,18,2,16,4
36583085-0,19,2,16,4
36583085-0,20,6,16,4
36583085-0,21,2,16,4
36583085-0,22,2,16,4
36583085-0,23,2,16,4
36583085-0,24,4,16,4
36583085-0,25,8,16,4
36583085-0,26,4,16,4
36583085-0,27,2,16,4
36583085-0,28,2,16,4
177fd51d-0,0,2,16,4
177fd51d-0,1,2,16,4
177fd51d-0,2,2,16,4
177fd51d-0,3,2,16,4
177fd51d-0,4,4,16,4
177fd51d-0,5,4,16,4
177fd51d-0,6,2,16,4
177fd51d-0,7,2,16,4
177fd51d-0,8,2,16,4
177fd51d-0,9,2,16,4
177fd51d-0,10,4,16,4
177fd51d-0,11,4,16,4
177fd51d-0,12,2,16,4
177fd51d-0,13,2,16,4
177fd51d-0,14,2,16,4
177fd51d-0,15,2,16,4
177fd51d-0,16,4,16,4
177fd51d-0,17,4,16,4
177fd51d-0,18,2,16,4
177fd51d-0,19,2,16,4
177fd51d-0,20,2,16,4
177fd51d-0,21,2,16,4
177fd51d-0,22,8,16,4
177fd51d-0,23,4,16,4
177fd51d-0,24,3,16,4
177fd51d-0,25,1,16,4
177fd51d-0,26,4,16,4
177fd51d-0,27,4,16,4
177fd51d-0,28,2,16,4
f72b42c9-0,0,2,12,3
f72b42c9-0,1,2,12,3
f72b42c9-0,2,4,12,3
f72b42c9-0,3,4,12,3
f72b42c9-0,4,2,12,3
f72b42c9-0,5,2,12,3
f72b42c9-0,6,4,12,3
f72b42c9-0,7,4,12,3
f72b42c9-0,8,2,12,3
f72b42c9-0,9,2,12,3
f72b42c9-0,10,4,12,3
f72b42c9-0,11,4,12,3
f72b42c9-0,12,2,12,3
f72b42c9-0,13,2,12,3
f72b42c9-0,14,8,12,3
f72b42c9-0,15,2,12,3
f72b42c9-0,16,2,12,3
f72b42c9-0,17,4,12,3
f72b42c9-0,18,4,12,3
f72b42c9-0,19,2,12,3
f72b42c9-0,20,2,12,3
f72b42c9-0,21,4,12,3
f72b42c9-0,22,4,12,3
f72b42c9-0,23,2,12,3
f72b42c9-0,24,2,12,3
f72b42c9-0,25,4,12,3
f72b42c9-0,26,4,12,3
f72b42c9-0,27,2,12,3
f72b42c9-0,28,2,12,3
40dae81e-0,0,2,8,2
40dae81e-0,1,1,8,2
40dae81e-0,2,1,8,2
40dae81e-0,3,1,8,2
40dae81e-0,4,1,8,2
40dae81e-0,5,2,8,2
40dae81e-0,6,2,8,2
40dae81e-0,7,1,8,2
40dae81e-0,8,1,8,2
40dae81e-0,9,1,8,2
40dae81e-0,10,1,8,2
40dae81e-0,11,2,8,2
40dae81e-0,12,2,8,2
40dae81e-0,13,2,8,2
40dae81e-0,14,2,8,2
40dae81e-0,15,2,8,2
40dae81e-0,16,2,8,2
40dae81e-0,17,5,8,2
40dae81e-0,18,1,8,2
40dae81e-0,19,1,8,2
40dae81e-0,20,1,8,2
40dae81e-0,21,2,8,2
40dae81e-0,22,2,8,2
40dae81e-0,23,1,8,2
40dae81e-0,24,1,8,2
40dae81e-0,25,1,8,2
40dae81e-0,26,1,8,2
40dae81e-0,27,2,8,2
40dae81e-0,28,2,8,2
c27b4e96-0,0,2,12,6
c27b4e96-0,1,4,12,6
c27b4e96-0,2,2,12,6
c27b4e96-0,3,4,12,6
c27b4e96-0,4,2,12,6
c27b4e96-0,5,4,12,6
c27b4e96-0,6,2,12,6
c27b4e96-0,7,4,12,6
c27b4e96-0,8,2,12,6
c27b4e96-0,9,2,12,6
c27b4e96-0,10,2,12,6
c27b4e96-0,11,2,12,6
c27b4e96-0,12,4,12,6
c27b4e96-0,13,2,12,6
c27b4e96-0,14,4,12,6
c27b4e96-0,15,2,12,6
c27b4e96-0,16,2,12,6
c27b4e96-0,17,2,12,6
c27b4e96-0,18,2,12,6
c27b4e96-0,19,4,12,6
c27b4e96-0,20,2,12,6
c27b4e96-0,21,4,12,6
c27b4e96-0,22,2,12,6
c27b4e96-0,23,4,12,6
c27b4e96-0,24,2,12,6
c27b4e96-0,25,4,12,6
c27b4e96-0,26,2,12,6
c27b4e96-0,27,4,12,6
c27b4e96-0,28,2,12,6
7c3882a4-0,0,6,16,4
7c3882a4-0,1,2,16,4
7c3882a4-0,2,2,16,4
7c3882a4-0,3,2,16,4
7c3882a4-0,4,2,16,4
7c3882a4-0,5,2,16,4
7c3882a4-0,6,4,16,4
7c3882a4-0,7,4,16,4
7c3882a4-0,8,4,16,4
7c3882a4-0,9,4,16,4
7c3882a4-0,10,6,16,4
7c3882a4-0,11,2,16,4
7c3882a4-0,12,2,16,4
7c3882a4-0,13,2,16,4
7c3882a4-0,14,2,16,4
7c3882a4-0,15,2,16,4
7c3882a4-0,16,4,16,4
7c3882a4-0,17,4,16,4
7c3882a4-0,18,8,16,4
7c3882a4-0,19,2,16,4
7c3882a4-0,20,2,16,4
7c3882a4-0,21,2,16,4
7c3882a4-0,22,2,16,4
7c3882a4-0,23,2,16,4
7c3882a4-0,24,2,16,4
7c3882a4-0,25,4,16,4
7c3882a4-0,26,2,16,4
7c3882a4-0,27,2,16,4
7c3882a4-0,28,2,16,4
24c79c9-0,0,2,16,4
24c79c9-0,1,2,16,4
24c79c9-0,2,2,16,4
24c79c9-0,3,2,16,4
24c79c9-0,4,2,16,4
24c79c9-0,5,2,16,4
24c79c9-0,6,2,16,4
24c79c9-0,7,4,16,4
24c79c9-0,8,2,16,4
24c79c9-0,9,2,16,4
24c79c9-0,10,2,16,4
24c79c9-0,11,2,16,4
24c79c9-0,12,6,16,4
24c79c9-0,13,2,16,4
24c79c9-0,14,2,16,4
24c79c9-0,15,2,16,4
24c79c9-0,16,2,16,4
24c79c9-0,17,2,16,4
24c79c9-0,18,2,16,4
24c79c9-0,19,2,16,4
24c79c9-0,20,4,16,4
24c79c9-0,21,2,16,4
24c79c9-0,22,2,16,4
24c79c9-0,23,2,16,4
24c79c9-0,24,2,16,4
24c79c9-0,25,2,16,4
24c79c9-0,26,2,16,4
24c79c9-0,27,2,16,4
24c79c9-0,28,2,16,4
fc6a896c-0,0,3,12,3
fc6a896c-0,1,1,12,3
fc6a896c-0,2,4,12,3
fc6a896c-0,3,3,12,3
fc6a896c-0,4,1,12,3
fc6a896c-0,5,3,12,3
fc6a896c-0,6,1,12,3
fc6a896c-0,7,8,12,3
fc6a896c-0,8,3,12,3
fc6a896c-0,9,1,12,3
fc6a896c-0,10,4,12,3
fc6a896c-0,11,3,12,3
fc6a896c-0,12,1,12,3
fc6a896c-0,13,3,12,3
fc6a896c-0,14,1,12,3
fc6a896c-0,15,8,12,3
fc6a896c-0,16,3,12,3
fc6a896c-0,17,1,12,3
fc6a896c-0,18,4,12,3
fc6a896c-0,19,4,12,3
fc6a896c-0,20,3,12,3
fc6a896c-0,21,1,12,3
fc6a896c-0,22,4,12,3
fc6a896c-0,23,4,12,3
fc6a896c-0,24,3,12,3
fc6a896c-0,25,1,12,3
fc6a896c-0,26,6,12,3
fc6a896c-0,27,2,12,3
fc6a896c-0,28,2,12,3
83b4b86-0,0,2,8,2
83b4b86-0,1,2,8,2
83b4b86-0,2,2,8,2
83b4b86-0,3,2,8,2
83b4b86-0,4,4,8,2
83b4b86-0,5,4,8,2
83b4b86-0,6,8,8,2
83b4b86-0,7,2,8,2
83b4b86-0,8,2,8,2
83b4b86-0,9,2,8,2
83b4b86-0,10,2,8,2
83b4b86-0,11,4,8,2
83b4b86-0,12,4,8,2
83b4b86-0,13,8,8,2
83b4b86-0,14,2,8,2
83b4b86-0,15,2,8,2
83b4b86-0,16,2,8,2
83b4b86-0,17,2,8,2
83b4b86-0,18,4,8,2
83b4b86-0,19,4,8,2
83b4b86-0,20,8,8,2
83b4b86-0,21,2,8,2
83b4b86-0,22,2,8,2
83b4b86-0,23,2,8,2
83b4b86-0,24,2,8,2
83b4b86-0,25,4,8,2
83b4b86-0,26,4,8,2
83b4b86-0,27,8,8,2
83b4b86-0,28,4,8,2
ec5a41e0-0,0,2,8,2
ec5a41e0-0,1,2,8,2
ec5a41e0-0,2,2,8,2
ec5a41e0-0,3,1,8,2
ec5a41e0-0,4,1,8,2
ec5a41e0-0,5,2,8,2
ec5a41e0-0,6,2,8,2
ec5a41e0-0,7,4,8,2
ec5a41e0-0,8,2,8,2
ec5a41e0-0,9,2,8,2
ec5a41e0-0,10,2,8,2
ec5a41e0-0,11,2,8,2
ec5a41e0-0,12,2,8,2
ec5a41e0-0,13,2,8,2
ec5a41e0-0,14,4,8,2
ec5a41e0-0,15,2,8,2
ec5a41e0-0,16,2,8,2
ec5a41e0-0,17,2,8,2
ec5a41e0-0,18,2,8,2
ec5a41e0-0,19,2,8,2
ec5a41e0-0,20,2,8,2
ec5a41e0-0,21,4,8,2
ec5a41e0-0,22,1,8,2
ec5a41e0-0,23,1,8,2
ec5a41e0-0,24,2,8,2
ec5a41e0-0,25,2,8,2
ec5a41e0-0,26,2,8,2
ec5a41e0-0,27,2,8,2
ec5a41e0-0,28,2,8,2
1e803d9b-0,0,2,8,2
1e803d9b-0,1,2,8,2
1e803d9b-0,2,2,8,2
1e803d9b-0,3,2,8,2
1e803d9b-0,4,2,8,2
1e803d9b-0,5,2,8,2
1e803d9b-0,6,4,8,2
1e803d9b-0,7,2,8,2
1e803d9b-0,8,2,8,2
1e803d9b-0,9,2,8,2
1e803d9b-0,10,2,8,2
1e803d9b-0,11,4,8,2
1e803d9b-0,12,4,8,2
1e803d9b-0,13,2,8,2
1e803d9b-0,14,2,8,2
1e803d9b-0,15,2,8,2
1e803d9b-0,16,2,8,2
1e803d9b-0,17,2,8,2
1e803d9b-0,18,2,8,2
1e803d9b-0,19,4,8,2
1e803d9b-0,20,2,8,2
1e803d9b-0,21,2,8,2
1e803d9b-0,22,2,8,2
1e803d9b-0,23,2,8,2
1e803d9b-0,24,4,8,2
1e803d9b-0,25,4,8,2
1e803d9b-0,26,2,8,2
1e803d9b-0,27,2,8,2
1e803d9b-0,28,2,8,2
251dbef4-0,0,2,12,6
251dbef4-0,1,4,12,6
251dbef4-0,2,2,12,6
251dbef4-0,3,4,12,6
251dbef4-0,4,2,12,6
251dbef4-0,5,4,12,6
251dbef4-0,6,2,12,6
251dbef4-0,7,4,12,6
251dbef4-0,8,2,12,6
