uid,event,ioi,period,pulses
d3139f5-0,14,2,12,6
d3139f5-0,15,2,12,6
d3139f5-0,16,2,12,6
d3139f5-0,17,4,12,6
d3139f5-0,18,2,12,6
d3139f5-0,19,4,12,6
d3139f5-0,20,1,12,6
d3139f5-0,21,1,12,6
d3139f5-0,22,4,12,6
d3139f5-0,23,2,12,6
d3139f5-0,24,4,12,6
d3139f5-0,25,2,12,6
d3139f5-0,26,4,12,6
d3139f5-0,27,2,12,6
d3139f5-0,28,2,12,6
64d3a082-0,0,2,12,3
64d3a082-0,1,2,12,3
64d3a082-0,2,2,12,3
64d3a082-0,3,2,12,3
64d3a082-0,4,2,12,3
64d3a082-0,5,2,12,3
64d3a082-0,6,2,12,3
64d3a082-0,7,2,12,3
64d3a082-0,8,2,12,3
64d3a082-0,9,4,12,3
64d3a082-0,10,2,12,3
64d3a082-0,11,2,12,3
64d3a082-0,12,2,12,3
64d3a082-0,13,2,12,3
64d3a082-0,14,2,12,3
64d3a082-0,15,2,12,3
64d3a082-0,16,2,12,3
64d3a082-0,17,2,12,3
64d3a082-0,18,2,12,3
64d3a082-0,19,2,12,3
64d3a082-0,20,6,12,3
64d3a082-0,21,2,12,3
64d3a082-0,22,2,12,3
64d3a082-0,23,2,12,3
64d3a082-0,24,3,12,3
64d3a082-0,25,1,12,3
64d3a082-0,26,2,12,3
64d3a082-0,27,2,12,3
64d3a082-0,28,2,12,3
41fba4e-0,0,4,12,3
41fba4e-0,1,2,12,3
41fba4e-0,2,2,12,3
41fba4e-0,3,2,12,3
41fba4e-0,4,2,12,3
41fba4e-0,5,6,12,3
41fba4e-0,6,2,12,3
41fba4e-0,7,4,12,3
41fba4e-0,8,4,12,3
41fba4e-0,9,2,12,3
41fba4e-0,10,2,12,3
41fba4e-0,11,2,12,3
41fba4e-0,12,2,12,3
41fba4e-0,13,6,12,3
41fba4e-0,14,2,12,3
41fba4e-0,15,4,12,3
41fba4e-0,16,4,12,3
41fba4e-0,17,4,12,3
41fba4e-0,18,4,12,3
41fba4e-0,19,6,12,3
41fba4e-0,20,2,12,3
41fba4e-0,21,4,12,3
41fba4e-0,22,4,12,3
41fba4e-0,23,2,12,3
41fba4e-0,24,2,12,3
41fba4e-0,25,2,12,3
41fba4e-0,26,2,12,3
41fba4e-0,27,4,12,3
41fba4e-0,28,8,12,3
e13183c-0,0,2,12,6
e13183c-0,1,4,12,6
e13183c-0,2,2,12,6
e13183c-0,3,2,12,6
e13183c-0,4,2,12,6
e13183c-0,5,2,12,6
e13183c-0,6,6,12,6
e13183c-0,7,4,12,6
e13183c-0,8,2,12,6
e13183c-0,9,4,12,6
e13183c-0,10,2,12,6
e13183c-0,11,2,12,6
e13183c-0,12,2,12,6
e13183c-0,13,2,12,6
e13183c-0,14,10,12,6
e13183c-0,15,2,12,6
e13183c-0,16,4,12,6
e13183c-0,17,2,12,6
e13183c-0,18,2,12,6
e13183c-0,19,2,12,6
e13183c-0,20,2,12,6
e13183c-0,21,6,12,6
e13183c-0,22,4,12,6
e13183c-0,23,2,12,6
e13183c-0,24,2,12,6
e13183c-0,25,2,12,6
e13183c-0,26,2,12,6
e13183c-0,27,2,12,6
e13183c-0,28,2,12,6
1d8259b-0,0,2,8,2
1d8259b-0,1,3,8,2
1d8259b-0,2,1,8,2
1d8259b-0,3,2,8,2
1d8259b-0,4,2,8,2
1d8259b-0,5,3,8,2
1d8259b-0,6,1,8,2
1d8259b-0,7,2,8,2
1d8259b-0,8,2,8,2
1d8259b-0,9,2,8,2
1d8259b-0,10,2,8,2
1d8259b-0,11,2,8,2
1d8259b-0,12,2,8,2
1d8259b-0,13,6,8,2
1d8259b-0,14,2,8,2
1d8259b-0,15,3,8,2
1d8259b-0,16,1,8,2
1d8259b-0,17,2,8,2
1d8259b-0,18,2,8,2
1d8259b-0,19,3,8,2
1d8259b-0,20,1,8,2
1d8259b-0,21,2,8,2
1d8259b-0,22,2,8,2
1d8259b-0,23,2,8,2
1d8259b-0,24,2,8,2
1d8259b-0,25,2,8,2
1d8259b-0,26,2,8,2
1d8259b-0,27,6,8,2
1d8259b-0,28,2,8,2
82af1bbb-0,0,2,12,3
82af1bbb-0,1,2,12,3
82af1bbb-0,2,2,12,3
82af1bbb-0,3,4,12,3
82af1bbb-0,4,4,12,3
82af1bbb-0,5,2,12,3
82af1bbb-0,6,2,12,3
82af1bbb-0,7,6,12,3
82af1bbb-0,8,2,12,3
82af1bbb-0,9,2,12,3
82af1bbb-0,10,2,12,3
82af1bbb-0,11,2,12,3
82af1bbb-0,12,2,12,3
82af1bbb-0,13,2,12,3
82af1bbb-0,14,2,12,3
82af1bbb-0,15,2,12,3
82af1bbb-0,16,2,12,3
82af1bbb-0,17,6,12,3
82af1bbb-0,18,2,12,3
82af1bbb-0,19,2,12,3
82af1bbb-0,20,2,12,3
82af1bbb-0,21,4,12,3
82af1bbb-0,22,2,12,3
82af1bbb-0,23,2,12,3
82af1bbb-0,24,2,12,3
82af1bbb-0,25,2,12,3
82af1bbb-0,26,6,12,3
82af1bbb-0,27,2,12,3
82af1bbb-0,28,2,12,3
95afbea9-0,0,2,12,3
95afbea9-0,1,2,12,3
95afbea9-0,2,2,12,3
95afbea9-0,3,6,12,3
95afbea9-0,4,2,12,3
95afbea9-0,5,3,12,3
95afbea9-0,6,1,12,3
95afbea9-0,7,6,12,3
95afbea9-0,8,1,12,3
95afbea9-0,9,1,12,3
95afbea9-0,10,4,12,3
95afbea9-0,11,4,12,3
95afbea9-0,12,3,12,3
95afbea9-0,13,1,12,3
95afbea9-0,14,4,12,3
95afbea9-0,15,6,12,3
95afbea9-0,16,2,12,3
95afbea9-0,17,2,12,3
95afbea9-0,18,2,12,3
95afbea9-0,19,6,12,3
95afbea9-0,20,2,12,3
95afbea9-0,21,2,12,3
95afbea9-0,22,2,12,3
95afbea9-0,23,6,12,3
95afbea9-0,24,2,12,3
95afbea9-0,25,2,12,3
95afbea9-0,26,2,12,3
95afbea9-0,27,2,12,3
95afbea9-0,28,2,12,3
996685cd-0,0,4,16,4
996685cd-0,1,4,16,4
996685cd-0,2,4,16,4
996685cd-0,3,2,16,4
996685cd-0,4,2,16,4
996685cd-0,5,4,16,4
996685cd-0,6,4,16,4
996685cd-0,7,4,16,4
996685cd-0,8,4,16,4
996685cd-0,9,2,16,4
996685cd-0,10,2,16,4
996685cd-0,11,2,16,4
996685cd-0,12,2,16,4
996685cd-0,13,4,16,4
996685cd-0,14,2,16,4
996685cd-0,15,2,16,4
996685cd-0,16,16,16,4
996685cd-0,17,4,16,4
996685cd-0,18,4,16,4
996685cd-0,19,4,16,4
996685cd-0,20,2,16,4
996685cd-0,21,2,16,4
996685cd-0,22,2,16,4
996685cd-0,23,2,16,4
996685cd-0,24,4,16,4
996685cd-0,25,2,16,4
996685cd-0,26,2,16,4
996685cd-0,27,4,16,4
996685cd-0,28,2,16,4
f6401380-0,0,2,12,3
f6401380-0,1,2,12,3
f6401380-0,2,4,12,3
f6401380-0,3,2,12,3
f6401380-0,4,2,12,3
f6401380-0,5,2,12,3
f6401380-0,6,2,12,3
f6401380-0,7,8,12,3
f6401380-0,8,2,12,3
f6401380-0,9,2,12,3
f6401380-0,10,4,12,3
f6401380-0,11,4,12,3
f6401380-0,12,2,12,3
f6401380-0,13,2,12,3
f6401380-0,14,8,12,3
f6401380-0,15,2,12,3
f6401380-0,16,2,12,3
f6401380-0,17,4,12,3
f6401380-0,18,2,12,3
f6401380-0,19,2,12,3
f6401380-0,20,2,12,3
f6401380-0,21,2,12,3
f6401380-0,22,8,12,3
f6401380-0,23,2,12,3
f6401380-0,24,2,12,3
f6401380-0,25,4,12,3
f6401380-0,26,4,12,3
f6401380-0,27,2,12,3
f6401380-0,28,2,12,3
3fade554-0,0,2,12,3
3fade554-0,1,4,12,3
3fade554-0,2,6,12,3
3fade554-0,3,2,12,3
3fade554-0,4,2,12,3
3fade554-0,5,2,12,3
3fade554-0,6,6,12,3
3fade554-0,7,2,12,3
3fade554-0,8,2,12,3
3fade554-0,9,2,12,3
3fade554-0,10,6,12,3
3fade554-0,11,2,12,3
3fade554-0,12,4,12,3
3fade554-0,13,6,12,3
3fade554-0,14,2,12,3
3fade554-0,15,4,12,3
3fade554-0,16,6,12,3
3fade554-0,17,2,12,3
3fade554-0,18,2,12,3
3fade554-0,19,2,12,3
3fade554-0,20,6,12,3
3fade554-0,21,2,12,3
3fade554-0,22,2,12,3
3fade554-0,23,2,12,3
3fade554-0,24,6,12,3
3fade554-0,25,2,12,3
3fade554-0,26,4,12,3
3fade554-0,27,6,12,3
3fade554-0,28,2,12,3
523cfbd3-0,0,2,12,3
523cfbd3-0,1,2,12,3
523cfbd3-0,2,4,12,3
523cfbd3-0,3,6,12,3
523cfbd3-0,4,2,12,3
523cfbd3-0,5,2,12,3
523cfbd3-0,6,2,12,3
523cfbd3-0,7,4,12,3
523cfbd3-0,8,2,12,3
523cfbd3-0,9,2,12,3
523cfbd3-0,10,4,12,3
523cfbd3-0,11,4,12,3
523cfbd3-0,12,2,12,3
523cfbd3-0,13,2,12,3
523cfbd3-0,14,8,12,3
523cfbd3-0,15,2,12,3
523cfbd3-0,16,2,12,3
523cfbd3-0,17,4,12,3
523cfbd3-0,18,6,12,3
523cfbd3-0,19,2,12,3
523cfbd3-0,20,2,12,3
523cfbd3-0,21,2,12,3
523cfbd3-0,22,4,12,3
523cfbd3-0,23,2,12,3
523cfbd3-0,24,2,12,3
523cfbd3-0,25,4,12,3
523cfbd3-0,26,4,12,3
523cfbd3-0,27,2,12,3
523cfbd3-0,28,2,12,3
14ffde3f-0,0,4,12,3
14ffde3f-0,1,4,12,3
14ffde3f-0,2,4,12,3
14ffde3f-0,3,2,12,3
14ffde3f-0,4,2,12,3
14ffde3f-0,5,4,12,3
14ffde3f-0,6,4,12,3
14ffde3f-0,7,4,12,3
14ffde3f-0,8,4,12,3
14ffde3f-0,9,4,12,3
14ffde3f-0,10,2,12,3
14ffde3f-0,11,2,12,3
14ffde3f-0,12,4,12,3
14ffde3f-0,13,4,12,3
14ffde3f-0,14,4,12,3
14ffde3f-0,15,4,12,3
14ffde3f-0,16,4,12,3
14ffde3f-0,17,2,12,3
14ffde3f-0,18,2,12,3
14ffde3f-0,19,4,12,3
14ffde3f-0,20,4,12,3
14ffde3f-0,21,4,12,3
14ffde3f-0,22,4,12,3
14ffde3f-0,23,4,12,3
14ffde3f-0,24,2,12,3
14ffde3f-0,25,2,12,3
14ffde3f-0,26,4,12,3
14ffde3f-0,27,4,12,3
14ffde3f-0,28,2,12,3
5b4c64f1-0,0,3,8,2
5b4c64f1-0,1,1,8,2
5b4c64f1-0,2,2,8,2
5b4c64f1-0,3,2,8,2
5b4c64f1-0,4,2,8,2
5b4c64f1-0,5,2,8,2
5b4c64f1-0,6,2,8,2
5b4c64f1-0,7,2,8,2
5b4c64f1-0,8,2,8,2
5b4c64f1-0,9,2,8,2
5b4c64f1-0,10,2,8,2
5b4c64f1-0,11,2,8,2
5b4c64f1-0,12,1,8,2
5b4c64f1-0,13,1,8,2
5b4c64f1-0,14,2,8,2
5b4c64f1-0,15,4,8,2
5b4c64f1-0,16,3,8,2
5b4c64f1-0,17,1,8,2
5b4c64f1-0,18,2,8,2
5b4c64f1-0,19,2,8,2
5b4c64f1-0,20,2,8,2
5b4c64f1-0,21,2,8,2
5b4c64f1-0,22,2,8,2
5b4c64f1-0,23,2,8,2
5b4c64f1-0,24,3,8,2
5b4c64f1-0,25,1,8,2
5b4c64f1-0,26,2,8,2
5b4c64f1-0,27,2,8,2
5b4c64f1-0,28,2,8,2
59562a8a-0,0,2,12,6
59562a8a-0,1,4,12,6
59562a8a-0,2,2,12,6
59562a8a-0,3,2,12,6
59562a8a-0,4,2,12,6
59562a8a-0,5,2,12,6
59562a8a-0,6,2,12,6
59562a8a-0,7,2,12,6
59562a8a-0,8,2,12,6
59562a8a-0,9,4,12,6
59562a8a-0,10,2,12,6
59562a8a-0,11,4,12,6
59562a8a-0,12,2,12,6
59562a8a-0,13,4,12,6
59562a8a-0,14,2,12,6
59562a8a-0,15,1,12,6
59562a8a-0,16,1,12,6
59562a8a-0,17,2,12,6
59562a8a-0,18,2,12,6
59562a8a-0,19,4,12,6
59562a8a-0,20,2,12,6
59562a8a-0,21,2,12,6
59562a8a-0,22,2,12,6
59562a8a-0,23,2,12,6
59562a8a-0,24,2,12,6
59562a8a-0,25,2,12,6
59562a8a-0,26,2,12,6
59562a8a-0,27,4,12,6
59562a8a-0,28,2,12,6
f1cef869-0,0,2,12,6
f1cef869-0,1,4,12,6
f1cef869-0,2,2,12,6
f1cef869-0,3,4,12,6
f1cef869-0,4,2,12,6
f1cef869-0,5,4,12,6
f1cef869-0,6,2,12,6
f1cef869-0,7,4,12,6
f1cef869-0,8,2,12,6
f1cef869-0,9,3,12,6
f1cef869-0,10,1,12,6
f1cef869-0,11,2,12,6
f1cef869-0,12,3,12,6
f1cef869-0,13,1,12,6
f1cef869-0,14,2,12,6
f1cef869-0,15,10,12,6
f1cef869-0,16,1,12,6
f1cef869-0,17,1,12,6
f1cef869-0,18,4,12,6
f1cef869-0,19,2,12,6
f1cef869-0,20,4,12,6
f1cef869-0,21,2,12,6
f1cef869-0,22,3,12,6
f1cef869-0,23,1,12,6
f1cef869-0,24,2,12,6
f1cef869-0,25,2,12,6
f1cef869-0,26,2,12,6
f1cef869-0,27,2,12,6
f1cef869-0,28,3,12,6
a724b0dd-0,0,2,12,6
a724b0dd-0,1,3,12,6
a724b0dd-0,2,1,12,6
a724b0dd-0,3,2,12,6
a724b0dd-0,4,2,12,6
a724b0dd-0,5,2,12,6
a724b0dd-0,6,2,12,6
a724b0dd-0,7,1,12,6
a724b0dd-0,8,1,12,6
a724b0dd-0,9,8,12,6
a724b0dd-0,10,1,12,6
a724b0dd-0,11,1,12,6
a724b0dd-0,12,3,12,6
a724b0dd-0,13,1,12,6
a724b0dd-0,14,2,12,6
a724b0dd-0,15,2,12,6
a724b0dd-0,16,2,12,6
a724b0dd-0,17,2,12,6
a724b0dd-0,18,10,12,6
a724b0dd-0,19,1,12,6
a724b0dd-0,20,1,12,6
a724b0dd-0,21,2,12,6
a724b0dd-0,22,2,12,6
a724b0dd-0,23,1,12,6
a724b0dd-0,24,1,12,6
a724b0dd-0,25,4,12,6
a724b0dd-0,26,1,12,6
a724b0dd-0,27,1,12,6
a724b0dd-0,28,2,12,6
3a7c2ff5-0,0,1,12,6
3a7c2ff5-0,1,1,12,6
3a7c2ff5-0,2,3,12,6
3a7c2ff5-0,3,1,12,6
3a7c2ff5-0,4,2,12,6
3a7c2ff5-0,5,2,12,6
3a7c2ff5-0,6,2,12,6
3a7c2ff5-0,7,2,12,6
3a7c2ff5-0,8,10,12,6
3a7c2ff5-0,9,1,12,6
3a7c2ff5-0,10,1,12,6
3a7c2ff5-0,11,3,12,6
3a7c2ff5-0,12,1,12,6
3a7c2ff5-0,13,2,12,6
3a7c2ff5-0,14,2,12,6
3a7c2ff5-0,15,2,12,6
3a7c2ff5-0,16,2,12,6
3a7c2ff5-0,17,10,12,6
3a7c2ff5-0,18,1,12,6
3a7c2ff5-0,19,1,12,6
3a7c2ff5-0,20,2,12,6
3a7c2ff5-0,21,2,12,6
3a7c2ff5-0,22,2,12,6
3a7c2ff5-0,23,4,12,6
3a7c2ff5-0,24,1,12,6
3a7c2ff5-0,25,1,12,6
3a7c2ff5-0,26,2,12,6
3a7c2ff5-0,27,2,12,6
3a7c2ff5-0,28,2,12,6
41cee493-0,0,2,12,6
41cee493-0,1,4,12,6
41cee493-0,2,2,12,6
41cee493-0,3,3,12,6
41cee493-0,4,1,12,6
41cee493-0,5,2,12,6
41cee493-0,6,4,12,6
41cee493-0,7,2,12,6
41cee493-0,8,4,12,6
41cee493-0,9,2,12,6
41cee493-0,10,3,12,6
41cee493-0,11,1,12,6
41cee493-0,12,2,12,6
41cee493-0,13,3,12,6
41cee493-0,14,1,12,6
41cee493-0,15,2,12,6
41cee493-0,16,10,12,6
41cee493-0,17,1,12,6
41cee493-0,18,1,12,6
41cee493-0,19,4,12,6
41cee493-0,20,2,12,6
41cee493-0,21,3,12,6
41cee493-0,22,1,12,6
41cee493-0,23,2,12,6
41cee493-0,24,3,12,6
41cee493-0,25,1,12,6
41cee493-0,26,2,12,6
41cee493-0,27,2,12,6
41cee493-0,28,2,12,6
4098111-0,0,2,8,2
4098111-0,1,4,8,2
4098111-0,2,4,8,2
4098111-0,3,6,8,2
4098111-0,4,1,8,2
4098111-0,5,1,8,2
4098111-0,6,4,8,2
4098111-0,7,4,8,2
4098111-0,8,6,8,2
4098111-0,9,2,8,2
4098111-0,10,4,8,2
4098111-0,11,4,8,2
4098111-0,12,6,8,2
4098111-0,13,1,8,2
4098111-0,14,1,8,2
4098111-0,15,4,8,2
4098111-0,16,4,8,2
4098111-0,17,6,8,2
4098111-0,18,1,8,2
4098111-0,19,1,8,2
4098111-0,20,2,8,2
4098111-0,21,2,8,2
4098111-0,22,2,8,2
4098111-0,23,1,8,2
4098111-0,24,1,8,2
4098111-0,25,6,8,2
4098111-0,26,1,8,2
4098111-0,27,1,8,2
4098111-0,28,2,8,2
b0b3302c-0,0,2,8,2
b0b3302c-0,1,2,8,2
b0b3302c-0,2,2,8,2
b0b3302c-0,3,2,8,2
b0b3302c-0,4,2,8,2
b0b3302c-0,5,2,8,2
b0b3302c-0,6,2,8,2
b0b3302c-0,7,2,8,2
b0b3302c-0,8,2,8,2
b0b3302c-0,9,2,8,2
b0b3302c-0,10,2,8,2
b0b3302c-0,11,2,8,2
b0b3302c-0,12,2,8,2
b0b3302c-0,13,2,8,2
b0b3302c-0,14,2,8,2
b0b3302c-0,15,2,8,2
b0b3302c-0,16,2,8,2
b0b3302c-0,17,2,8,2
b0b3302c-0,18,2,8,2
b0b3302c-0,19,2,8,2
b0b3302c-0,20,2,8,2
b0b3302c-0,21,2,8,2
b0b3302c-0,22,2,8,2
b0b3302c-0,23,2,8,2
b0b3302c-0,24,2,8,2
b0b3302c-0,25,2,8,2
b0b3302c-0,26,2,8,2
b0b3302c-0,27,3,8,2
b0b3302c-0,28,1,8,2
79532ee0-0,0,2,8,2
79532ee0-0,1,2,8,2
79532ee0-0,2,3,8,2
79532ee0-0,3,1,8,2
79532ee0-0,4,2,8,2
79532ee0-0,5,2,8,2
79532ee0-0,6,3,8,2
79532ee0-0,7,1,8,2
79532ee0-0,8,2,8,2
79532ee0-0,9,2,8,2
79532ee0-0,10,3,8,2
79532ee0-0,11,1,8,2
79532ee0-0,12,2,8,2
79532ee0-0,13,2,8,2
79532ee0-0,14,4,8,2
79532ee0-0,15,2,8,2
79532ee0-0,16,2,8,2
79532ee0-0,17,3,8,2
79532ee0-0,18,1,8,2
79532ee0-0,19,2,8,2
79532ee0-0,20,2,8,2
79532ee0-0,21,3,8,2
79532ee0-0,22,1,8,2
79532ee0-0,23,2,8,2
79532ee0-0,24,2,8,2
79532ee0-0,25,3,8,2
79532ee0-0,26,1,8,2
79532ee0-0,27,2,8,2
79532ee0-0,28,2,8,2
17debc12-0,0,2,12,3
17debc12-0,1,3,12,3
17debc12-0,2,1,12,3
17debc12-0,3,6,12,3
17debc12-0,4,2,12,3
17debc12-0,5,3,12,3
17debc12-0,6,1,12,3
17debc12-0,7,6,12,3
17debc12-0,8,2,12,3
17debc12-0,9,2,12,3
17debc12-0,10,2,12,3
17debc12-0,11,6,12,3
17debc12-0,12,2,12,3
17debc12-0,13,2,12,3
17debc12-0,14,2,12,3
17debc12-0,15,6,12,3
17debc12-0,16,2,12,3
17debc12-0,17,3,12,3
17debc12-0,18,1,12,3
17debc12-0,19,6,12,3
17debc12-0,20,2,12,3
17debc12-0,21,3,12,3
17debc12-0,22,1,12,3
17debc12-0,23,6,12,3
17debc12-0,24,2,12,3
17debc12-0,25,3,12,3
17debc12-0,26,1,12,3
17debc12-0,27,6,12,3
17debc12-0,28,2,12,3
1b1b1143-0,0,2,8,2
1b1b1143-0,1,2,8,2
1b1b1143-0,2,2,8,2
1b1b1143-0,3,2,8,2
1b1b1143-0,4,2,8,2
1b1b1143-0,5,2,8,2
1b1b1143-0,6,2,8,2
1b1b1143-0,7,2,8,2
1b1b1143-0,8,2,8,2
1b1b1143-0,9,2,8,2
1b1b1143-0,10,2,8,2
1b1b1143-0,11,2,8,2
1b1b1143-0,12,8,8,2
1b1b1143-0,13,2,8,2
1b1b1143-0,14,2,8,2
1b1b1143-0,15,2,8,2
1b1b1143-0,16,2,8,2
1b1b1143-0,17,8,8,2
1b1b1143-0,18,2,8,2
1b1b1143-0,19,2,8,2
1b1b1143-0,20,2,8,2
1b1b1143-0,21,2,8,2
1b1b1143-0,22,2,8,2
1b1b1143-0,23,2,8,2
1b1b1143-0,24,2,8,2
1b1b1143-0,25,2,8,2
1b1b1143-0,26,2,8,2
1b1b1143-0,27,2,8,2
1b1b1143-0,28,2,8,2
fbc05f1e-0,0,2,12,3
fbc05f1e-0,1,2,12,3
fbc05f1e-0,2,4,12,3
fbc05f1e-0,3,4,12,3
fbc05f1e-0,4,2,12,3
fbc05f1e-0,5,2,12,3
fbc05f1e-0,6,2,12,3
fbc05f1e-0,7,2,12,3
fbc05f1e-0,8,4,12,3
fbc05f1e-0,9,2,12,3
fbc05f1e-0,10,2,12,3
fbc05f1e-0,11,4,12,3
fbc05f1e-0,12,2,12,3
fbc05f1e-0,13,2,12,3
fbc05f1e-0,14,2,12,3
fbc05f1e-0,15,2,12,3
fbc05f1e-0,16,2,12,3
fbc05f1e-0,17,2,12,3
fbc05f1e-0,18,4,12,3
fbc05f1e-0,19,2,12,3
fbc05f1e-0,20,2,12,3
fbc05f1e-0,21,6,12,3
fbc05f1e-0,22,2,12,3
fbc05f1e-0,23,2,12,3
fbc05f1e-0,24,2,12,3
fbc05f1e-0,25,8,12,3
fbc05f1e-0,26,2,12,3
fbc05f1e-0,27,2,12,3
fbc05f1e-0,28,8,12,3
1af98fbc-0,0,4,12,3
1af98fbc-0,1,2,12,3
1af98fbc-0,2,2,12,3
1af98fbc-0,3,2,12,3
1af98fbc-0,4,2,12,3
1af98fbc-0,5,4,12,3
1af98fbc-0,6,4,12,3
1af98fbc-0,7,4,12,3
1af98fbc-0,8,4,12,3
1af98fbc-0,9,4,12,3
1af98fbc-0,10,4,12,3
1af98fbc-0,11,12,12,3
1af98fbc-0,12,4,12,3
1af98fbc-0,13,2,12,3
1af98fbc-0,14,2,12,3
1af98fbc-0,15,2,12,3
1af98fbc-0,16,2,12,3
1af98fbc-0,17,4,12,3
1af98fbc-0,18,4,12,3
1af98fbc-0,19,4,12,3
1af98fbc-0,20,4,12,3
1af98fbc-0,21,4,12,3
1af98fbc-0,22,4,12,3
1af98fbc-0,23,12,12,3
1af98fbc-0,24,4,12,3
1af98fbc-0,25,4,12,3
1af98fbc-0,26,4,12,3
1af98fbc-0,27,4,12,3
1af98fbc-0,28,4,12,3
7419fef2-0,0,2,12,3
7419fef2-0,1,2,12,3
7419fef2-0,2,2,12,3
7419fef2-0,3,3,12,3
7419fef2-0,4,1,12,3
7419fef2-0,5,2,12,3
7419fef2-0,6,2,12,3
7419fef2-0,7,2,12,3
7419fef2-0,8,2,12,3
7419fef2-0,9,3,12,3
7419fef2-0,10,1,12,3
7419fef2-0,11,2,12,3
7419fef2-0,12,2,12,3
7419fef2-0,13,2,12,3
7419fef2-0,14,2,12,3
7419fef2-0,15,3,12,3
7419fef2-0,16,1,12,3
7419fef2-0,17,2,12,3
7419fef2-0,18,2,12,3
7419fef2-0,19,2,12,3
7419fef2-0,20,2,12,3
7419fef2-0,21,3,12,3
7419fef2-0,22,1,12,3
7419fef2-0,23,2,12,3
7419fef2-0,24,2,12,3
7419fef2-0,25,2,12,3
7419fef2-0,26,2,12,3
7419fef2-0,27,3,12,3
7419fef2-0,28,1,12,3
cf9b839f-0,0,1,12,6
cf9b839f-0,1,1,12,6
cf9b839f-0,2,2,12,6
cf9b839f-0,3,2,12,6
cf9b839f-0,4,2,12,6
cf9b839f-0,5,4,12,6
cf9b839f-0,6,2,12,6
cf9b839f-0,7,6,12,6
cf9b839f-0,8,4,12,6
cf9b839f-0,9,2,12,6
cf9b839f-0,10,4,12,6
cf9b839f-0,11,2,12,6
cf9b839f-0,12,4,12,6
cf9b839f-0,13,1,12,6
cf9b839f-0,14,1,12,6
cf9b839f-0,15,2,12,6
cf9b839f-0,16,2,12,6
cf9b839f-0,17,2,12,6
cf9b839f-0,18,4,12,6
cf9b839f-0,19,2,12,6
cf9b839f-0,20,6,12,6
cf9b839f-0,21,4,12,6
cf9b839f-0,22,2,12,6
cf9b839f-0,23,4,12,6
cf9b839f-0,24,2,12,6
cf9b839f-0,25,4,12,6
cf9b839f-0,26,2,12,6
cf9b839f-0,27,4,12,6
cf9b839f-0,28,2,12,6
9f28a0cb-0,0,2,16,4
9f28a0cb-0,1,2,16,4
9f28a0cb-0,2,6,16,4
9f28a0cb-0,3,2,16,4
9f28a0cb-0,4,4,16,4
9f28a0cb-0,5,2,16,4
9f28a0cb-0,6,2,16,4
9f28a0cb-0,7,3,16,4
9f28a0cb-0,8,1,16,4
9f28a0cb-0,9,8,16,4
9f28a0cb-0,10,2,16,4
9f28a0cb-0,11,2,16,4
9f28a0cb-0,12,2,16,4
9f28a0cb-0,13,2,16,4
9f28a0cb-0,14,2,16,4
9f28a0cb-0,15,2,16,4
9f28a0cb-0,16,6,16,4
9f28a0cb-0,17,2,16,4
9f28a0cb-0,18,12,16,4
9f28a0cb-0,19,2,16,4
9f28a0cb-0,20,2,16,4
9f28a0cb-0,21,6,16,4
9f28a0cb-0,22,2,16,4
9f28a0cb-0,23,4,16,4
9f28a0cb-0,24,2,16,4
9f28a0cb-0,25,2,16,4
9f28a0cb-0,26,3,16,4
9f28a0cb-0,27,1,16,4
9f28a0cb-0,28,8,16,4
22459e2b-0,0,2,12,3
22459e2b-0,1,2,12,3
22459e2b-0,2,4,12,3
22459e2b-0,3,4,12,3
22459e2b-0,4,4,12,3
22459e2b-0,5,4,12,3
22459e2b-0,6,4,12,3
22459e2b-0,7,2,12,3
22459e2b-0,8,2,12,3
22459e2b-0,9,4,12,3
22459e2b-0,10,4,12,3
22459e2b-0,11,4,12,3
22459e2b-0,12,8,12,3
22459e2b-0,13,2,12,3
22459e2b-0,14,2,12,3
22459e2b-0,15,4,12,3
22459e2b-0,16,6,12,3
22459e2b-0,17,2,12,3
22459e2b-0,18,4,12,3
22459e2b-0,19,4,12,3
22459e2b-0,20,4,12,3
22459e2b-0,21,6,12,3
22459e2b-0,22,2,12,3
22459e2b-0,23,2,12,3
22459e2b-0,24,2,12,3
22459e2b-0,25,8,12,3
22459e2b-0,26,4,12,3
22459e2b-0,27,4,12,3
22459e2b-0,28,2,12,3
5d72654a-0,0,2,12,6
5d72654a-0,1,4,12,6
5d72654a-0,2,2,12,6
5d72654a-0,3,4,12,6
5d72654a-0,4,2,12,6
5d72654a-0,5,4,12,6
5d72654a-0,6,2,12,6
5d72654a-0,7,4,12,6
5d72654a-0,8,2,12,6
5d72654a-0,9,4,12,6
5d72654a-0,10,2,12,6
5d72654a-0,11,4,12,6
5d72654a-0,12,2,12,6
5d72654a-0,13,10,12,6
5d72654a-0,14,2,12,6
5d72654a-0,15,4,12,6
5d72654a-0,16,2,12,6
5d72654a-0,17,4,12,6
5d72654a-0,18,2,12,6
5d72654a-0,19,4,12,6
5d72654a-0,20,2,12,6
5d72654a-0,21,4,12,6
5d72654a-0,22,2,12,6
5d72654a-0,23,4,12,6
5d72654a-0,24,2,12,6
5d72654a-0,25,4,12,6
5d72654a-0,26,2,12,6
5d72654a-0,27,10,12,6
5d72654a-0,28,2,12,6
2185d590-0,0,4,12,3
